date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-05-31 23:39:56,KARL94551,0,1,1,"statefarm state farm agent, mike hill of florida has come out and called for the execution of gays. when is state farm going to condemn his actions and even fire him. his statements are hurtful to the lgbtq community. if state farm is silent on this, you are also guilty.",,@StateFarm,,1134605461808975872,"@StateFarm State Farm Agent, Mike Hill of Florida has come out and called for the execution of gays. When is State Farm going to condemn his actions and even fire him. His statements are hurtful to the LGBTQ community. If State Farm is silent on this, you are also guilty.","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.8807}",0.196,0.804,0.0,-0.8807,negative
2019-05-31 22:39:36,RiskAndChips,4,13,48,"1/ looks like we have a small claim from state farm against $tsla due to one of their insured's teslas catching on fire. state farm lists 4 causes of action: subrogation, negligence, indemnity and breach of warranty $tslaq",,,,1134590279065849857,"1/ Looks like we have a small claim from State Farm against $tsla due to one of their insured's Teslas catching on fire. State Farm lists 4 causes of action: subrogation, negligence, indemnity and breach of warranty $tslaq","{'neg': 0.059, 'neu': 0.88, 'pos': 0.061, 'compound': 0.0258}",0.059,0.88,0.061,0.0258,neutral
2019-05-31 12:33:23,bossypants74,0,1,1,statefarm just saw ur cleaver ad regarding coverage of a “she shed” .....7 months and counting after #hurricanemichael and our family still living in a cand er waiting on statefarm to cover our home. #notagoodneighbor,,@StateFarm @StateFarm,#hurricanemichael #notagoodneighbor,1134437716123369473,@StateFarm just saw ur cleaver ad regarding coverage of a “she shed” .....7 months and counting after #hurricanemichael and our family still living in a camper waiting on @StateFarm to cover our home. #notagoodneighbor,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-05-31 03:43:22,imobannon,1,0,1,"6 days since the tree took out my power line and fence and minor roof damage... 6 days since statefarm, as nice as they are, have failed to get my simple shit back working again. maybe tomorrow- tree contractor has been done for 4 days- 6 days, and i have yet to see an adjuster.",,@StateFarm,,1134304335796625408,"6 days since the tree took out my power line and fence and minor roof damage... 6 days since @StateFarm, as nice as they are, have failed to get my simple shit back working again. Maybe tomorrow- tree contractor has been done for 4 days- 6 days, and I have yet to see an adjuster.","{'neg': 0.158, 'neu': 0.798, 'pos': 0.044, 'compound': -0.8074}",0.158,0.798,0.044,-0.8074,negative
2019-05-31 02:28:27,CoachDickens8,0,0,0,did oscar get fired or did he quit? we need a 10th season of the office to figure out what lead him to selling insurance for statefarm.,,,,1134285479690539009,Did Oscar get fired or did he quit? We need a 10th season of The Office to figure out what lead him to selling insurance for Statefarm.,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.5574}",0.122,0.878,0.0,-0.5574,negative
2019-05-30 21:06:04,LovingLiberty3,2,0,0,"hail storm. two houses, same block state farm paying all, except deductible. no depreciation because it’s considered a catastrophe allstate just changed the rules(convenient). must be so much damage per square ft. allstate wants to pay $700 for garden shed and ; $0 on home roof",,,,1134204350086221837,"Hail storm. Two houses, Same block State Farm Paying all, except deductible. No depreciation because it’s considered a catastrophe AllState Just changed the rules(convenient). Must be so much damage per square ft. AllState wants to pay $700 for garden shed &amp; $0 on home roof","{'neg': 0.258, 'neu': 0.718, 'pos': 0.023, 'compound': -0.9198}",0.258,0.718,0.023,-0.9198,negative
2019-05-30 18:17:36,Perea_0608,0,0,2,"look at me, calling state farm to come look at my flooded basement adult af. homeowner af.",,,,1134161953780318209,"Look at me, calling state farm to come look at my flooded basement ADULT AF. HOMEOWNER AF.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-05-30 17:40:08,Dooney6_4,1,0,0,statefarm my family has been a victim to the recent tornadoes and dayton ohio. we have a renters insurance policy with you all and you are doing your best not to assist us!,,@StateFarm,,1134152527086272513,@StateFarm my family has been a victim to the recent tornadoes and Dayton Ohio. We have a renters insurance policy with you all and you are doing your best NOT to assist us!,"{'neg': 0.056, 'neu': 0.825, 'pos': 0.119, 'compound': 0.5255}",0.056,0.825,0.119,0.5255,positive
2019-05-30 16:44:53,Jr3597,1,9,8,1/ #daytontornado #insurance companies set up in #dayton #ohio area have .statefarm and ; displaced due to damage? call your agent to request hotel money some policies cover #pets boarding fees #ohiostrong #help #thursdaythoughts #disasterassistteam,,@StateFarm,#DaytonTornado #Insurance #Dayton #Ohio #pets #OhioStrong #Help #ThursdayThoughts #DisasterAssistTeam,1134138621483786240,1/ #DaytonTornado #Insurance companies set up in #Dayton #Ohio area Have .@StateFarm &amp; displaced due to damage? Call your agent to request hotel money Some policies cover #pets boarding fees #OhioStrong #Help #ThursdayThoughts #DisasterAssistTeam,"{'neg': 0.082, 'neu': 0.848, 'pos': 0.069, 'compound': -0.128}",0.082,0.848,0.069,-0.128,neutral
2019-05-30 16:18:49,Elrayoxxx,0,1,0,"with all of the severe weather with a lot of damage, i really hope that the affected people do not have state farm home owners insurance!!!! state farmdropped us after weather related damage and one other relatively minor claim!!! we had state farm for everything for 40 years!!!",,,,1134132062384984065,"With All Of the Severe Weather with a lot of damage, I Really Hope that the affected people DO NOT HAVE STATE FARM HOME OWNERS INSURANCE!!!! STATE FARMDROPPED US AFTER Weather Related Damage And One Other Relatively MINOR Claim!!! WE Had State Farm for Everything for 40 YEARS!!!","{'neg': 0.203, 'neu': 0.742, 'pos': 0.055, 'compound': -0.8213}",0.203,0.742,0.055,-0.8213,negative
2019-05-30 14:00:39,INRedCross,0,1,6,thank you statefarm for your generous donation to our southwest indiana chapter in support of our home fire cand aign. your generous donation is allowing us to make homes in our community safer and more resilient! #endhomefires,,@StateFarm,#EndHomeFires,1134097291135070208,Thank you @StateFarm for your generous donation to our Southwest Indiana chapter in support of our Home Fire Campaign. Your generous donation is allowing us to make homes in our community safer and more resilient! #EndHomeFires,"{'neg': 0.05, 'neu': 0.642, 'pos': 0.308, 'compound': 0.9098}",0.05,0.642,0.308,0.9098,positive
2019-05-30 13:29:28,CharityChicken,0,0,0,customers of statefarm can go to the home depot lot on salem ave #trotwood through the weekend to get #help with #tornado #storm claims and ask questions. via sf_benjustice,,@StateFarm @SF_BenJustice,#Trotwood #help #tornado #storm,1134089442828914688,Customers of @StateFarm can go to the Home Depot lot on Salem Ave #Trotwood through the weekend to get #help with #tornado #storm claims and ask questions. Via @SF_BenJustice,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4019}",0.0,0.912,0.088,0.4019,positive
2019-05-30 13:00:00,NTVNEWS,0,1,1,"with all of the recent severe storms many have been experiencing, state farm officials have offered helpful advice in protecting your property from potential hail damage. ",,,,1134082030008971269,"With all of the recent severe storms many have been experiencing, State Farm officials have offered helpful advice in protecting your property from potential hail damage. ","{'neg': 0.182, 'neu': 0.69, 'pos': 0.129, 'compound': -0.4019}",0.182,0.69,0.129,-0.4019,negative
2019-05-30 01:35:55,Nik_Das,2,0,0,statefarm way to go state farm. you are definitely not a good neighbor by canceling my homeowners insurance because of natural disasters at my house. #badcustomerservice,,@StateFarm,#badcustomerservice,1133909874885218304,@StateFarm Way to go State Farm. You are Definitely not a good neighbor by canceling my homeowners insurance because of natural disasters at my house. #badcustomerservice,"{'neg': 0.181, 'neu': 0.663, 'pos': 0.157, 'compound': -0.2037}",0.181,0.663,0.157,-0.2037,neutral
2019-05-30 00:45:07,LarryAWeems,0,0,0,assessing your property after a tornado can be overwhelming. state farm is #heretohelp with tips and resources to get you back on the road to recovery.,,,#HereToHelp,1133897087190351872,Assessing your property after a tornado can be overwhelming. State Farm is #HereToHelp with tips and resources to get you back on the road to recovery.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-05-29 18:19:28,mu_frti,0,2,5,thank you to statefarm for awarding the state farm good neighbor citizenship grant! mu fire and rescue training institute was lucky enough to be one of many recipients. these funds are dedicated to supporting vehicle firefighting and rescue training across missouri. ,,@StateFarm,,1133800038423977984,Thank you to @StateFarm for awarding the State Farm Good Neighbor Citizenship Grant! MU Fire and Rescue Training Institute was lucky enough to be one of many recipients. These funds are dedicated to supporting vehicle firefighting and rescue training across Missouri. ,"{'neg': 0.04, 'neu': 0.518, 'pos': 0.441, 'compound': 0.9719}",0.04,0.518,0.441,0.9719,positive
2019-05-29 13:50:29,Purfey4S,1,0,1,#statefarm they are a horrible insurance company!!! basement flooded because of water fromneighbors yards. they are covering nothing i willbe changing. i have been with them 36 years. wow #allstate here i come,,,#statefarm #Allstate,1133732345335304192,#statefarm They are a horrible insurance company!!! Basement flooded because of water from@neighbors yards. They are covering nothing I will@be changing. I have been with them 36 years. Wow #Allstate here I come,"{'neg': 0.089, 'neu': 0.791, 'pos': 0.119, 'compound': 0.2905}",0.089,0.791,0.119,0.2905,neutral
2019-05-29 00:25:55,KaylaDearinger,1,0,2,please god let this tornado take my car out! statefarm it’s time to put that full coverage to use,,@StateFarm,,1133529868698902530,Please God let this tornado take my car out! @StateFarm it’s time to put that full coverage to use,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5707}",0.0,0.784,0.216,0.5707,positive
2019-05-28 19:21:04,pattieamaranth,0,0,2,statefarm’s got me fucked up if they think im going to use a recyled door on my brand new car and pay 10% of the damages? bitch tell ur client to drive safer if yall dont wanna pay!,,,,1133453152420712448,statefarm’s got me FUCKED up if they think im going to use a recyled door on my brand new car and pay 10% of the damages? bitch tell ur client to drive safer if yall dont wanna pay!,"{'neg': 0.262, 'neu': 0.655, 'pos': 0.084, 'compound': -0.8656}",0.262,0.655,0.084,-0.8656,negative
2019-05-28 17:17:35,shiannnichols,0,0,2,"my truck flooded, & state farm thinks they can fix it instead of totaling it so i send it to a shop and they’ve lost my keys. why has this been my luck the last few weeks?",,,,1133422075857768448,"my truck flooded, & state farm thinks they can fix it instead of totaling it so i send it to a shop and they’ve LOST MY KEYS. why has this been my luck the last few weeks?","{'neg': 0.057, 'neu': 0.868, 'pos': 0.074, 'compound': 0.1779}",0.057,0.868,0.074,0.1779,neutral
2019-05-28 14:57:09,OIIOrg,0,0,0,what to do after a tornado - via our member statefarm ,,@StateFarm,,1133386735692460037,What to do After a Tornado - via our member @StateFarm ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-05-28 13:30:26,chaseprikkel,0,0,26,"i started working for a state farm agency two weeks ago... hearing from folks about all this damage in dyt is heartbreaking. my heart hurts, buttoday at work, i get to listen, and try to help people.",,,,1133364913018163200,"i started working for a state farm agency two weeks ago... hearing from folks about all this damage in dyt is heartbreaking. my heart hurts, buttoday at work, i get to listen, and try to help people.","{'neg': 0.216, 'neu': 0.724, 'pos': 0.059, 'compound': -0.7992}",0.216,0.724,0.059,-0.7992,negative
2019-05-28 11:18:50,SouthOProbs,0,0,0,"usaa, allstate, progressive, statefarm, wearefarmers, nationwide, amfam - here come the property damage claims! quarter sized hail does wonders for our #midwest plastic siding #omahawx #claims #damage #newroofs #newsiding #newlawn #southoprobs",,@USAA @Allstate @Progressive @StateFarm @WeAreFarmers @Nationwide @amfam,#midwest #omahawx #claims #damage #newroofs #newsiding #newlawn #southoprobs,1133331792503758848,"@USAA, @Allstate, @Progressive, @StateFarm, @WeAreFarmers, @Nationwide, @amfam - here come the property damage claims! Quarter sized hail does wonders for our #midwest plastic siding #omahawx #claims #damage #newroofs #newsiding #newlawn #southoprobs","{'neg': 0.186, 'neu': 0.778, 'pos': 0.036, 'compound': -0.75}",0.186,0.778,0.036,-0.75,negative
2019-05-28 03:13:44,thatsjustchloe,1,0,2,"me, bored and lonely: like a good neighbor state farm is there sf person: alright what’s the damage me: i’m lonely and friendless pls be friend st person: ummm... we don’t cover that, oh did you hear that? i think i’ll just... *poof*",,,,1133209715834531841,"me, bored and lonely: like a good neighbor state farm is there sf person: alright what’s the damage me: i’m lonely and friendless pls be friend st person: ummm... we don’t cover that, oh did you hear that? i think i’ll just... *poof*","{'neg': 0.222, 'neu': 0.572, 'pos': 0.206, 'compound': -0.2263}",0.222,0.572,0.206,-0.2263,neutral
