date,username,replies,retweets,favorites,text,geo,mentions,hashtags,id,original,score,neg,neu,pos,compound,label
2019-06-23 23:48:58,Officer_Nate,0,0,1,"statefarm i am very disappointed with you right now. tried to sign up for drive safe and save but your system is always down. now my rates gone up. nationwide i’m sorry for leaving, do you accept my apology?",,@StateFarm @Nationwide,,1142942657259474944,"@StateFarm I am very disappointed with you right now. Tried to sign up for drive safe and save but your system is always down. Now my rates gone up. @Nationwide I’m sorry for leaving, do you accept my apology?","{'neg': 0.08, 'neu': 0.727, 'pos': 0.193, 'compound': 0.6253}",0.08,0.727,0.193,0.6253,positive
2019-06-23 17:46:45,gummeee_bearr,0,0,2,thank you statefarm i got my $100 discount with my drive safe ,,@StateFarm,,1142851498713473026,Thank you @StateFarm I got my $100 discount with my drive safe ,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}",0.0,0.649,0.351,0.6597,positive
2019-06-21 23:44:06,gummeee_bearr,0,0,0,that drive safe state farm commercial is timeless ,,,,1142216654027395072,That drive safe state farm commercial is timeless ,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.0,0.707,0.293,0.4404,positive
2019-06-21 21:37:50,bwvoris,0,0,0,statefarm #applepay in the ios app works well. thank you for implementing it. please update the app to notify me when a bill is due and when a payment is received.,,@StateFarm,#Applepay,1142184877606879232,@StateFarm #Applepay in the iOS app works well. Thank you for implementing it. Please update the app to notify me when a bill is due and when a payment is received.,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.7096}",0.0,0.802,0.198,0.7096,positive
2019-06-20 22:36:31,TheSaxKaiser,0,0,0,bro dont mess with my drive safe and save from statefarm,,,,1141837258997293062,Bro dont mess with my Drive Safe and Save from Statefarm,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.8025}",0.0,0.494,0.506,0.8025,positive
2019-06-20 17:27:57,Bnpositive,1,0,0,"statefarm your drive safe &amp; save app should allow me to see trips by vehicle, not just all of them together. are the dashboard stats for just my vehicle or everyone combined on the policy?",,@StateFarm,,1141759607288864768,"@StateFarm your Drive Safe and ; Save app should allow me to see trips by vehicle, not just all of them together. Are the dashboard stats for just my vehicle or everyone combined on the policy?","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.7906}",0.0,0.805,0.195,0.7906,positive
2019-06-19 22:01:45,yesborg,0,0,0,"if you have the state farm app and you're driving slow to get a discount, don't be surprised when i flip you off as i pass you.",,,,1141466119921946630,"If you have the State Farm app and you're driving slow to get a discount, don't be surprised when I flip you off as I pass you.","{'neg': 0.06, 'neu': 0.94, 'pos': 0.0, 'compound': -0.1695}",0.06,0.94,0.0,-0.1695,neutral
2019-06-19 01:55:08,_dreamitbeit,0,0,0,ughhhh statefarm makes it so hard to pay them!! just take my money fix your app and website!! ,,@StateFarm,,1141162466606505987,Ughhhh @StateFarm makes it so hard to pay them!! Just take my money fix your app and website!! ,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.5716}",0.227,0.773,0.0,-0.5716,negative
2019-06-18 23:08:22,srslysograceful,1,0,1,i keep checkin my state farm drive safe and smart grade even tho i got in an accident saturday and it still says my grade is a 97% like ??? did the little bluetooth guy really not feel the impact of a highway accident coulda chucked the little dude out a window a long time ago,,,,1141120496630554625,I keep checkin my State Farm drive safe and smart grade even tho I got in an accident Saturday and it still says my grade is a 97% like ??? Did the little Bluetooth guy really not feel the impact of a highway accident coulda chucked the little dude out a window a long time ago,"{'neg': 0.094, 'neu': 0.775, 'pos': 0.131, 'compound': 0.3485}",0.094,0.775,0.131,0.3485,positive
2019-06-18 20:00:57,SADDnation,1,0,7,we'd like to give a huge shoutout to our friends and presenting conference partner - statefarm! thanks for all you do to keep teens safe on the road. download their steer clear driving app for tips and training modules to be a better driver. #sadd19,,@StateFarm,#SADD19,1141073331610968064,We'd like to give a HUGE shoutout to our friends and Presenting Conference Partner - @StateFarm! Thanks for all you do to keep teens safe on the road. Download their Steer Clear driving app for tips and training modules to be a better driver. #SADD19,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.9597}",0.0,0.653,0.347,0.9597,positive
2019-06-18 15:39:28,jonerp,0,0,3,"fawad ahmad of state farm at #cnx19 talking about the ""why"" of their digital transformation: -&gt; even if your mobile app is ranked #1, it's not enough if you're messing it up in the contact center or service environment.",,,#CNX19,1141007529419444224,"Fawad Ahmad of State Farm at #CNX19 talking about the ""why"" of their digital transformation: -&gt; Even if your mobile app is ranked #1, it's not enough if you're messing it up in the contact center or service environment.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-06-18 15:22:56,YoungHeike,0,0,0,state farm: it’s not enough to have a mobile app. we had to do end-to-end measurement of how customers are experiencing us. #cnx19,,,#CNX19,1141003370423083008,State Farm: it’s not enough to have a mobile app. We had to do end-to-end measurement of how customers are experiencing us. #CNX19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-06-18 02:28:26,ryanhide,0,0,0,i assume that state farm ad is meant to sell the benefits of their drive safe discount but instead it creates an impression of state farm customers living a life of stress &amp; fear about losing whatever discount they’ve achieved.,,,,1140808461137207298,I assume that State Farm ad is meant to sell the benefits of their drive safe discount but instead it creates an impression of State Farm customers living a life of stress and ; fear about losing whatever discount they’ve achieved.,"{'neg': 0.211, 'neu': 0.628, 'pos': 0.162, 'compound': -0.6858}",0.211,0.628,0.162,-0.6858,negative
2019-06-17 22:29:03,ShannaMPierce,0,0,0,"just got my state farm drive safe &amp; save beacon in the mail today for my car. now i'm gonna be like that lady in the commercial, ""don't mess with my discount!"". lol",,,,1140748214758494210,"Just got my State Farm Drive Safe and ; Save beacon in the mail today for my car. Now I'm gonna be like that lady in the commercial, ""Don't mess with my discount!"". LOL","{'neg': 0.0, 'neu': 0.666, 'pos': 0.334, 'compound': 0.9265}",0.0,0.666,0.334,0.9265,positive
2019-06-17 19:01:18,NCHSInkspot,0,4,3,5 nchs students won a statefarm community app design contest - read about it here ,,@StateFarm,,1140695933002424321,5 NCHS students won a @StateFarm community app design contest - read about it here ,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5719}",0.0,0.791,0.209,0.5719,positive
2019-06-17 15:54:28,SkaneCanyon,0,0,0,"i find it ironic that the state farm drive safe and save app beeps at you periodically, enticing you to look at your phone while you're driving, which of course, is not safe.",,,,1140648917832556546,"I find it ironic that the State Farm Drive Safe and Save app beeps at you periodically, enticing you to look at your phone while you're driving, which of course, is not safe.","{'neg': 0.1, 'neu': 0.743, 'pos': 0.156, 'compound': 0.4929}",0.1,0.743,0.156,0.4929,positive
2019-06-14 23:16:29,The_Tiki_Report,1,0,0,statefarm according to your app update phone use does not get scored anymore. why am i being penalized? ,,@StateFarm,,1139672987651776512,@StateFarm according to your app update phone use does not get scored anymore. Why am I being penalized? ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral
2019-06-14 19:28:27,Cupieqt,0,0,3,josie turned on the state farm app while i was driving to see how i would be rated compared to her. i got an 85%. she did it for terry and he got a 50% and he can’t handle the truth. #imthebetterdriver,,,#ImTheBetterDriver,1139615602853761024,Josie turned on the State Farm app while I was driving to see how I would be rated compared to her. I got an 85%. She did it for Terry and he got a 50% and he can’t handle the truth. #ImTheBetterDriver,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.3182}",0.0,0.947,0.053,0.3182,positive
2019-06-12 21:49:23,D_Tresenriter,1,0,0,i have the statefarm drive safe app and i just noticed that i'm getting dinged for phone usage while driving and i haven't gone anywhere near my phone. sounds like a class action suit in the making.,,@StateFarm,,1138926295897821184,I have the @StateFarm drive safe app and I just noticed that I'm getting dinged for phone usage while driving and I haven't gone anywhere near my phone. Sounds like a class action suit in the making.,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.6597}",0.0,0.866,0.134,0.6597,positive
2019-06-12 15:42:13,SteveForcash,0,0,1,"statefarm showing their appetite for risk prevention, attacking #distracteddriving with their mobile app. it uses your granular driving behaviors to help you focus on the road. #innovation #insurance #telematics",,@StateFarm,#distracteddriving #innovation #insurance #telematics,1138833892419485696,"@StateFarm showing their appetite for risk prevention, attacking #distracteddriving with their mobile app. It uses YOUR granular driving behaviors to help you focus on the road. #innovation #insurance #telematics","{'neg': 0.144, 'neu': 0.706, 'pos': 0.15, 'compound': 0.0516}",0.144,0.706,0.15,0.0516,neutral
2019-06-11 22:42:27,sailing_love,1,0,0,statefarm i was informed by my sf agent that the drive safe &amp; save program has been discontinued for all policy holders when it’s time for their renewal. is this true?,,@StateFarm,,1138577260519104512,@StateFarm I was informed by my SF agent that the Drive Safe and ; Save program has been discontinued for all policy holders when it’s time for their renewal. Is this true?,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.8537}",0.0,0.756,0.244,0.8537,positive
2019-06-11 21:03:07,BradyFlavin,0,0,1,safety a key focus of state farm® drive safe &amp; save™ mobile 3.0 ,,,,1138552263121788929,Safety a Key Focus of State Farm® Drive Safe and ; Save™ Mobile 3.0 ,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.836}",0.0,0.611,0.389,0.836,positive
2019-06-11 14:31:29,LarrySalberg,0,0,0,".sf_toconnor maybe u can help w/ur connections just got #drivesafeandsave. like the 5% savings; was looking fwd2 more! problem: app won't work til global ""power savings"" setting turned off! (i have 268 apps so i can't) excluding the app shud work but duzn't! statefarm",,@SF_TOConnor @StateFarm,#DriveSafeAndSave,1138453707102793728,".@SF_TOConnor Maybe U can HELP w/UR connections Just got #DriveSafeAndSave. Like the 5% savings; was looking fwd2 more! PROBLEM: App WON'T work til global ""Power Savings"" setting turned OFF! (I have 268 apps so I can't) Excluding the app shud work but duzn't! @StateFarm","{'neg': 0.049, 'neu': 0.851, 'pos': 0.1, 'compound': 0.3569}",0.049,0.851,0.1,0.3569,positive
2019-06-10 15:18:54,melontreyal,0,0,0,"everytime i see the drive safe commercial by state farm....oh, hell no! will i ever let them monitor my driving. i have no tickets or violations that should do for lower rates.",,,,1138103251025272832,"Everytime I see the drive safe commercial by State Farm....Oh, hell no! will I ever let them monitor my driving. I have no tickets or violations that should do for lower rates.","{'neg': 0.221, 'neu': 0.643, 'pos': 0.135, 'compound': -0.5597}",0.221,0.643,0.135,-0.5597,negative
2019-06-10 02:12:21,coffeeflav_rd,0,0,0,looking at that drive safe #statefarm commercial. i really be forgetting i have the beacon in my vehicle my grades are always at a b and c-. #igottadobetter,,,#StateFarm #IGottaDoBetter,1137905310201524224,Looking at that drive safe #StateFarm commercial. I really be forgetting I have the Beacon in my vehicle My grades are always at a B and C-. #IGottaDoBetter,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4404}",0.0,0.903,0.097,0.4404,positive
2019-06-09 16:55:08,emgetsit,1,0,0,statefarm this drive safe app is literally bs. why can’t someone else in my car use my phone without me getting a bunch of points off for it.,,@StateFarm,,1137765080601432064,@StateFarm this drive safe app is literally bs. Why can’t someone else in my car use my phone without me getting a bunch of points off for it.,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4404}",0.0,0.903,0.097,0.4404,positive
2019-06-07 03:30:35,samshinetype,0,0,0,state farm drive safe&amp;save app wildin’,,,,1136837832427749376,State Farm Drive Safeand ;Save app wildin’,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}",0.0,0.652,0.348,0.4939,positive
2019-06-06 22:33:14,triciakay527,1,0,0,"statefarm why is it that when my husband is driving his vehicle, but i’m a passenger, we get docked on drive safe when i text from my phone",,@StateFarm,,1136763004413009921,"@StateFarm Why is it that when my husband is driving his vehicle, but I’m a passenger, we get docked on Drive safe when I text from MY phone","{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.5927}",0.0,0.875,0.125,0.5927,positive
